trial_id,replicate_id,com_scale,payload_x_factor,payload_y_factor,payload_mass,payload_pos_x,payload_pos_y,payload_pos_z,true_com_x,true_com_y,true_com_z,measurement_seed,torque_seed,force_seed,position_rms,position_rms_x,position_rms_y,position_rms_z,velocity_rms,attitude_rms,attitude_rms_x,attitude_rms_y,attitude_rms_z,peak_attitude,angular_acc_command_rms,mean_dob_norm,final_com_error,final_com_error_x,final_com_error_y,final_com_error_z,moce_convergence_time,max_motor_utilization,max_servo_angle,saturation_time,terminal_altitude_m,terminal_tilt_rad,terminal_airborne,numerical_success,flight_success,success,failure_reason,runtime_s
42,2,nan,-0.625,0.625,0.5,-0.19375,0.19375,0.56,-0.020611702127659576,0.020611702127659576,0.059574468085106386,7006,7007,7008,0.07761985016270859,0.04805037396265668,0.057244011003374055,0.020955331196995365,0.14845766352600148,0.014843852008189554,0.009597416179879891,0.007150463960403778,0.008780683929067135,0.029865658928088828,4.268644057476439,1.5162389231683941,0.004390992995365315,0.0004556540684826464,0.0003291338339128508,0.0043548673659017795,nan,0.37166142646392347,0.3616262090154495,0,0.767159128537795,0.010628118384403354,True,True,True,True,normal_completion,6.148179142999652
43,3,nan,-0.625,0.625,0.5,-0.19375,0.19375,0.56,-0.020611702127659576,0.020611702127659576,0.059574468085106386,7009,7010,7011,0.07339083081845568,0.03925876866808378,0.05925850488290034,0.018259045153905095,0.144783015877191,0.013351391331250224,0.008887053999762876,0.008026518873801606,0.005903805252037731,0.026545062961484324,4.363171750855698,1.9155600232076126,0.008467645061083653,0.001787776441220714,6.230848950916634e-05,0.008276532240548917,nan,0.3563329167293165,0.24719601291619217,0,0.7941367375503605,0.021618798200964774,True,True,True,True,normal_completion,6.295227704999888
44,4,nan,-0.625,0.625,0.5,-0.19375,0.19375,0.56,-0.020611702127659576,0.020611702127659576,0.059574468085106386,7012,7013,7014,0.07789961542691265,0.04884577404261764,0.056844638548119705,0.021239762479181627,0.16223605097981994,0.013565314002984068,0.008549002666063838,0.006495853677087185,0.008290728702657098,0.03224288848542456,4.147573894992404,1.6959178181898262,0.0043394579273757245,-0.000561020815800891,0.0012283163389382006,0.00412400166333618,nan,0.3704164181677545,0.2591357576823846,0,0.7925013226250862,0.004530360717845172,True,True,True,True,normal_completion,6.246368251000604
45,0,nan,-0.625,1.25,0.5,-0.19375,0.3875,0.56,-0.020611702127659576,0.04122340425531915,0.059574468085106386,7000,7001,7002,0.07092364831375657,0.04497314067734779,0.0510073493471894,0.020145243118976915,0.14195434164396786,0.014305244993845395,0.009284617035324657,0.006730951768912122,0.008551620263194398,0.03269078801602569,4.325745401715203,1.878304875067704,0.006076997953602795,0.0003277191978676569,0.000836569388206955,0.006010212634687442,nan,0.3949639663848273,0.39793943439706936,0,0.7792183103132706,0.015431715499305767,True,True,True,True,normal_completion,6.297962450000341
46,1,nan,-0.625,1.25,0.5,-0.19375,0.3875,0.56,-0.020611702127659576,0.04122340425531915,0.059574468085106386,7003,7004,7005,0.07323125688976571,0.044758497688370244,0.05475230383817279,0.019017862517838904,0.1541825453962873,0.015595327294518607,0.010002236262451645,0.009342135181460015,0.007476229893775375,0.035333434543939245,4.505884578604938,1.8209227148848517,0.0016124993439808276,0.000749890011957334,-0.00028112585670424933,-0.0013995668462054717,nan,0.38764113169614717,0.35129321227022736,0,0.7973344740705685,0.0010033346119828837,True,True,True,True,normal_completion,6.3208222120001665
47,2,nan,-0.625,1.25,0.5,-0.19375,0.3875,0.56,-0.020611702127659576,0.04122340425531915,0.059574468085106386,7006,7007,7008,0.07750762720617135,0.04795248935920985,0.057173465480508195,0.020956762257916584,0.14815426520165886,0.015530055890224725,0.010161004588258865,0.007153337725402576,0.009314847346962692,0.030475421093032563,4.3578611512477075,1.5446928084692424,0.004968782152944351,0.00047742133967022815,0.0003172132739921868,0.004935609454429002,nan,0.4142889439448165,0.4545222573228144,0,0.7671778548294685,0.015199637467297033,True,True,True,True,normal_completion,6.26787469699957
48,3,nan,-0.625,1.25,0.5,-0.19375,0.3875,0.56,-0.020611702127659576,0.04122340425531915,0.059574468085106386,7009,7010,7011,0.07324528192677278,0.03913125720117876,0.059161795627082084,0.01826192685800145,0.14433944140228314,0.013811216479117911,0.009494031004929978,0.007938344930976038,0.006131537789766328,0.028932744673258782,4.439956263420173,1.9227099035266015,0.008859743535889784,0.0017781029613959907,6.625319185628309e-05,0.008679228991966076,nan,0.38948294260298716,0.29709202968266407,0,0.7941367073439434,0.019936223248612134,True,True,True,True,normal_completion,6.270262713000193
49,4,nan,-0.625,1.25,0.5,-0.19375,0.3875,0.56,-0.020611702127659576,0.04122340425531915,0.059574468085106386,7012,7013,7014,0.07782639912491977,0.04883039801228639,0.05675519698278445,0.02124589951398494,0.16206583066185942,0.014242124477251183,0.008836626962625585,0.006452944750357434,0.009116558429459612,0.03538801828557296,4.178148867733953,1.7066018891259318,0.004783679472523469,-0.000568840849368351,0.0012285654058908774,0.004588097255658438,nan,0.40914586617343857,0.29214148510566246,0,0.7924643356767447,0.004149093467096657,True,True,True,True,normal_completion,6.283132437000859
50,0,nan,0.0,-1.25,0.5,0.0,-0.3875,0.56,0.0,-0.04122340425531915,0.059574468085106386,7000,7001,7002,0.07106111507781422,0.044916816654323316,0.05125721189780254,0.02012113034121167,0.14210506572524945,0.013541963034510773,0.009387810375736333,0.006531444278230853,0.007252173110016023,0.033663485692212246,4.316997486540932,1.8649556289062053,0.005901622664753706,0.00031095305013965387,0.0008389521222888982,0.005833405318872539,nan,0.36237384907691916,0.28470953939840205,0,0.7793405483865563,0.013327399609241399,True,True,True,True,normal_completion,6.298914058000264
51,1,nan,0.0,-1.25,0.5,0.0,-0.3875,0.56,0.0,-0.04122340425531915,0.059574468085106386,7003,7004,7005,0.07316600593519647,0.04469762452629301,0.05471283918508516,0.019023459583439175,0.1543658932094463,0.015120848008409404,0.010180736304912834,0.009057033921400217,0.006554600623215238,0.03976422666609476,4.505985477344495,1.8037069696856662,0.0017862112474149206,0.0007539572843735855,-0.00026913965560472486,-0.0015967663822590156,nan,0.36517311724208823,0.3091947150863539,0,0.7972547405765851,0.003830783376094971,True,True,True,True,normal_completion,6.327721351999571
52,2,nan,0.0,-1.25,0.5,0.0,-0.3875,0.56,0.0,-0.04122340425531915,0.059574468085106386,7006,7007,7008,0.07761575915281248,0.04800156392309655,0.057280733609535395,0.020951694130969745,0.1484872907347271,0.015927216459475372,0.010109644471425875,0.006653798357278606,0.010353660233416355,0.03426571258378609,4.315148979533334,1.5215116279060383,0.004534246405163659,0.0004080272546493766,0.00032201028496360584,0.004504354959212309,nan,0.35951631534790557,0.3396971573289565,0,0.7670772727975121,0.010226503930427672,True,True,True,True,normal_completion,6.286839448000137
53,3,nan,0.0,-1.25,0.5,0.0,-0.3875,0.56,0.0,-0.04122340425531915,0.059574468085106386,7009,7010,7011,0.07338287995693529,0.03926662423093142,0.05924039661180773,0.018268954583022096,0.14519337904002774,0.014213749160377714,0.009913982775764758,0.007904019799047077,0.006424179459841455,0.031026798362154964,4.5172393287697465,1.926925007757025,0.00880471116521805,0.0018162233630935492,9.425963654299818e-05,0.0086148352578089,nan,0.35972967676132456,0.3070691837745884,0,0.7941344403504909,0.026212462895124813,True,True,True,True,normal_completion,6.355074513000545
54,4,nan,0.0,-1.25,0.5,0.0,-0.3875,0.56,0.0,-0.04122340425531915,0.059574468085106386,7012,7013,7014,0.0777448113114389,0.04866714942643707,0.05679682762965691,0.021210483817280707,0.1622711230750084,0.013802506530996737,0.009266222001597053,0.006346933492110916,0.00802263993969865,0.036350440407330584,4.221536568369577,1.722367600500577,0.004672929839259585,-0.000540027698081783,0.001246194291650335,0.00447120153374965,nan,0.36427704811994377,0.34662690425169607,0,0.7925543977757658,0.006193334349801273,True,True,True,True,normal_completion,6.289983903000575
55,0,nan,0.0,-0.625,0.5,0.0,-0.19375,0.56,0.0,-0.020611702127659576,0.059574468085106386,7000,7001,7002,0.07111243216968766,0.04503154727749552,0.051223128737473665,0.020132780265708798,0.14220798699082793,0.01270246088119947,0.008787582928117604,0.006616482173671279,0.006352406029635446,0.03009918750631835,4.220499188059232,1.854312908983325,0.005503555364503483,0.00031293759770783977,0.0008324578744074301,0.005431225054942299,nan,0.32444630548327785,0.24862169945457013,0,0.779294546039247,0.013101146496339606,True,True,True,True,normal_completion,6.203934961999948
56,1,nan,0.0,-0.625,0.5,0.0,-0.19375,0.56,0.0,-0.020611702127659576,0.059574468085106386,7003,7004,7005,0.07334090925505429,0.04481904621039086,0.054846187523622955,0.01902729043433519,0.15453468204737872,0.014548652027101674,0.0096478547635292,0.009181150046928741,0.005855651806871424,0.03929234659955789,4.442188064783519,1.7912055812267982,0.0021856624601482594,0.0007499016549703487,-0.0002688143151958755,-0.002035314904755489,nan,0.32738203933583826,0.25818288895505126,0,0.7972563740978836,0.0033905286254863626,True,True,True,True,normal_completion,6.202718714000184
57,2,nan,0.0,-0.625,0.5,0.0,-0.19375,0.56,0.0,-0.020611702127659576,0.059574468085106386,7006,7007,7008,0.07762822304604612,0.04803921004208171,0.05726678627625995,0.02094971363547979,0.1485503521531602,0.014850484962295876,0.00958144793306335,0.0069393554552587815,0.008976530787945965,0.028938541441504366,4.250604907046482,1.501943264663558,0.004133526999227421,0.0004228361135317999,0.0003276652851298967,0.004098766953042843,nan,0.32317952926695825,0.284147151691828,0,0.7670693682114607,0.007854686469442523,True,True,True,True,normal_completion,6.316562488999807
58,3,nan,0.0,-0.625,0.5,0.0,-0.19375,0.56,0.0,-0.020611702127659576,0.059574468085106386,7009,7010,7011,0.07337542058402799,0.039265151745979034,0.059234089247211845,0.018262608666386595,0.1450659862322101,0.01359107036462367,0.009272678265133174,0.008070983536576244,0.005796020721132197,0.029096430322801972,4.43878638611859,1.9162076814227025,0.008362713132797872,0.0018051531423278425,8.442520520467872e-05,0.008165124950601801,nan,0.3221577798949958,0.2681557742922124,0,0.794130610661463,0.025091515529500064,True,True,True,True,normal_completion,6.187046648999967
59,4,nan,0.0,-0.625,0.5,0.0,-0.19375,0.56,0.0,-0.020611702127659576,0.059574468085106386,7012,7013,7014,0.07781599502877713,0.048734991888997235,0.05683097134862716,0.021224286642183288,0.16222900828146614,0.01312057236071128,0.008831579556867586,0.006328490066374894,0.0073554629414587505,0.03372494702321003,4.168349360318901,1.7015097685673979,0.004232146112971723,-0.0005484751431291339,0.0012440720899050128,0.004007807427263754,nan,0.32717868692068536,0.292324737395021,0,0.7925236083796322,0.005626783722057641,True,True,True,True,normal_completion,6.204177781999533
60,0,nan,0.0,0.0,0.5,0.0,0.0,0.56,0.0,0.0,0.059574468085106386,7000,7001,7002,0.0711129411580244,0.04505629636087328,0.0511987390453046,0.020141243222715925,0.14228192481983643,0.012462793063999006,0.008588655211334426,0.006645489623242985,0.006115037226726442,0.028897284723848598,4.190394183545476,1.8509419677214487,0.005380331060205507,0.0003155448755826251,0.0008300557970664924,0.0053065432366713045,nan,0.2917166069048449,0.23144117694997823,0,0.779267090956587,0.013637223296804004,True,True,True,True,normal_completion,6.1736812509998344
61,1,nan,0.0,0.0,0.5,0.0,0.0,0.56,0.0,0.0,0.059574468085106386,7003,7004,7005,0.0734579464554264,0.044902504817674924,0.05493434301720851,0.019027688136361912,0.15470861894925284,0.014366856232177976,0.009488495528080284,0.009276342384053112,0.005506766981041794,0.038638961734631896,4.4320645096516875,1.7887146767830333,0.002314971098154732,0.0007475916854447394,-0.00027003038589586777,-0.002174231231455971,nan,0.2914166951821585,0.24276391374619335,0,0.7972631112751428,0.0030337062142939825,True,True,True,True,normal_completion,6.208495994999794
62,2,nan,0.0,0.0,0.5,0.0,0.0,0.56,0.0,0.0,0.059574468085106386,7006,7007,7008,0.0776431839315958,0.048078189160805605,0.05725350363364539,0.020952041898716377,0.14851989681789218,0.014191954503261679,0.009414744161884134,0.007046383488018844,0.007944976068478318,0.02782262575982515,4.2291697290845205,1.4952541501048142,0.004027757929006919,0.0004334932048743634,0.0003289890944624905,0.003990824946264945,nan,0.2895186164082843,0.2597608673446706,0,0.7671128601753888,0.007758204959244154,True,True,True,True,normal_completion,6.152013105000151
63,3,nan,0.0,0.0,0.5,0.0,0.0,0.56,0.0,0.0,0.059574468085106386,7009,7010,7011,0.07337544918772688,0.0392899304836115,0.05921891241947288,0.018258650496366564,0.1449706736913159,0.013291719927796515,0.00906182973077551,0.00810982869594931,0.005365047911414535,0.02764350864872455,4.411802042887021,1.9134934134028596,0.00822657388727355,0.0017936172081143265,8.056209155549031e-05,0.008028260395810005,nan,0.28438528178834166,0.24025846471625342,0,0.7941251242140372,0.023861461650837235,True,True,True,True,normal_completion,6.210931232999428
64,4,nan,0.0,0.0,0.5,0.0,0.0,0.56,0.0,0.0,0.059574468085106386,7012,7013,7014,0.07785637492452038,0.04877764162127912,0.05684610253969068,0.02123387435915827,0.16226544702104553,0.012950602860093327,0.008683439052743802,0.006405702324971919,0.007161213471262425,0.03262331288425685,4.162981787841894,1.6940769696182703,0.004106654674773936,-0.0005581164532795155,0.0012432873151980188,0.0038739327942401147,nan,0.2943490578494887,0.25876647159489063,0,0.7925101896754077,0.005581383384351461,True,True,True,True,normal_completion,6.221831849999944
65,0,nan,0.0,0.625,0.5,0.0,0.19375,0.56,0.0,0.020611702127659576,0.059574468085106386,7000,7001,7002,0.07108781294876709,0.04504755764894518,0.05116852974753532,0.02014885265168846,0.14229010347246177,0.012750182434728589,0.008795601196876305,0.006611863419981302,0.006441103462907838,0.02880637199419077,4.2225844782573905,1.8537164645901654,0.005495998980893978,0.0003203446078055743,0.0008304338972454188,0.005423445737955099,nan,0.3188545185383152,0.26503035429635075,0,0.7792402082693541,0.014806451578052326,True,True,True,True,normal_completion,6.1687381080000705
66,1,nan,0.0,0.625,0.5,0.0,0.19375,0.56,0.0,0.020611702127659576,0.059574468085106386,7003,7004,7005,0.07347391144524991,0.044916884635521445,0.054945076572536285,0.01902439744490765,0.15476795841637778,0.01462555210415894,0.009647965969821289,0.009304201243209033,0.005852808404732382,0.03805818575452883,4.456554335223174,1.795159181474797,0.0021970681579994073,0.0007452075242292249,-0.00027163006775466833,-0.0020489000324609916,nan,0.3278614731962161,0.2682837514219987,0,0.7972847179657703,0.0025305753138472427,True,True,True,True,normal_completion,6.255621237000014
67,2,nan,0.0,0.625,0.5,0.0,0.19375,0.56,0.0,0.020611702127659576,0.059574468085106386,7006,7007,7008,0.07764395243621854,0.04808121833144872,0.05725127577916541,0.020954026232189206,0.14846342428983403,0.014214581365575473,0.00960045584387962,0.006984872319315015,0.0078164652926467,0.028496378604874296,4.250145909367802,1.500849414575611,0.004196206466359325,0.0004432312950076684,0.00032403463867359053,0.00416013176238221,nan,0.3316751077819118,0.3050993013846197,0,0.767158089739052,0.010113721956637435,True,True,True,True,normal_completion,6.218480575000285
68,3,nan,0.0,0.625,0.5,0.0,0.19375,0.56,0.0,0.020611702127659576,0.059574468085106386,7009,7010,7011,0.07333797751333317,0.03925833662443655,0.059193924603567594,0.018257087425318928,0.1447883847006971,0.01335990749792837,0.009208757164597008,0.00796308245520314,0.005502293853323578,0.02828913849212958,4.412757763236419,1.9164636286351273,0.00835209455687961,0.0017830301812522286,8.220468165268113e-05,0.008159137776144978,nan,0.32400606267130094,0.2696788360034391,0,0.7941241480600919,0.023229934048530965,True,True,True,True,normal_completion,6.199319380000816
69,4,nan,0.0,0.625,0.5,0.0,0.19375,0.56,0.0,0.020611702127659576,0.059574468085106386,7012,7013,7014,0.07787005901369837,0.0488393576853616,0.05680967977057203,0.02123966845417405,0.16222949466781622,0.013244373495229996,0.008815381776932796,0.006401218004318632,0.007531724999577386,0.03397763420254792,4.184328575752901,1.6967652617490754,0.004244838801751823,-0.0005689979056096384,0.001241940422486234,0.0040190150314802775,nan,0.33543366542468994,0.2879719895910028,0,0.7925008764873793,0.005223291261620182,True,True,True,True,normal_completion,6.137058594000337
70,0,nan,0.0,1.25,0.5,0.0,0.3875,0.56,0.0,0.04122340425531915,0.059574468085106386,7000,7001,7002,0.07102765461230526,0.04499196312087584,0.0511323492801038,0.020152762375221556,0.1421577484104384,0.013627449021622256,0.009387930513918763,0.0065627313431959305,0.0073827288193309085,0.031186197966916743,4.324628184861735,1.8628104136669368,0.005878667632796836,0.0003259693872624118,0.0008350994660306782,0.005809912734051709,nan,0.3588021243242877,0.31278760664756206,0,0.7792169843508012,0.01585948508698169,True,True,True,True,normal_completion,6.193728472000657
71,1,nan,0.0,1.25,0.5,0.0,0.3875,0.56,0.0,0.04122340425531915,0.059574468085106386,7003,7004,7005,0.07329332494852556,0.04483663887950313,0.05477139495562806,0.019017928136729013,0.1544299748364859,0.015529990190745148,0.010180202954790774,0.00924597289974198,0.00721498775197482,0.03760483299357505,4.528434926131788,1.8118423218177726,0.0017891038164580945,0.000742108872342738,-0.0002748265703593697,-0.001604567618980146,nan,0.3650576179637867,0.31412201749871305,0,0.7973367275385272,0.0023061199565532053,True,True,True,True,normal_completion,6.164580526001373
72,2,nan,0.0,1.25,0.5,0.0,0.3875,0.56,0.0,0.04122340425531915,0.059574468085106386,7006,7007,7008,0.07756177536935434,0.048006727087755954,0.05720181091185976,0.020955571602123912,0.14825592000168605,0.014857714923346478,0.010142354574835383,0.0069362571695975785,0.008353003824909673,0.030281908800738003,4.33233344170076,1.521712450251006,0.004683219759945562,0.0004521566142420684,0.00031356500194262144,0.004650782590672073,nan,0.3735595901047949,0.36744680283975406,0,0.7672091960826264,0.013673044348740277,True,True,True,True,normal_completion,6.214563343000918
73,3,nan,0.0,1.25,0.5,0.0,0.3875,0.56,0.0,0.04122340425531915,0.059574468085106386,7009,7010,7011,0.07318526134627586,0.039100677471810716,0.05910854715368861,0.018259221038924533,0.14430972326337463,0.013922931279324521,0.009758195027333222,0.00778121971067913,0.006170758869981973,0.03068497320534433,4.473352963071776,1.9265327233530878,0.008754267071387647,0.001768843106109638,9.08430957367104e-05,0.008573221888829627,nan,0.36282212777326706,0.30980535130116804,0,0.79413089228048,0.022447176620883278,True,True,True,True,normal_completion,6.279892460001065
74,4,nan,0.0,1.25,0.5,0.0,0.3875,0.56,0.0,0.04122340425531915,0.059574468085106386,7012,7013,7014,0.07778362950053856,0.04881135868579258,0.05671420338599967,0.02124249081005846,0.16197756753805478,0.013873771521622617,0.009225894921403537,0.006238172017059208,0.008273427888063406,0.03720450960627883,4.223180690819918,1.7083729010090416,0.004679887368603617,-0.00058351267471118,0.0012409580508388196,0.004474470008540163,nan,0.37262013188148413,0.33320092870015977,0,0.7924792736617731,0.005277258692762967,True,True,True,True,normal_completion,6.136467868000182
75,0,nan,0.625,-1.25,0.5,0.19375,-0.3875,0.56,0.020611702127659576,-0.04122340425531915,0.059574468085106386,7000,7001,7002,0.07101917513715163,0.044872774328656564,0.05123837488688362,0.020119301681769435,0.142006888971812,0.013576331781313762,0.009117812352724016,0.006738444778393307,0.007468309347192856,0.03311725609348865,4.291971006888101,1.8720930575710366,0.006131036788512381,0.000313039374938668,0.0008233347285694775,0.006067432601732106,nan,0.39813054663508773,0.33594261647801865,0,0.7793114724733191,0.012861188282656512,True,True,True,True,normal_completion,6.187487154000337
76,1,nan,0.625,-1.25,0.5,0.19375,-0.3875,0.56,0.020611702127659576,-0.04122340425531915,0.059574468085106386,7003,7004,7005,0.0731389755395402,0.044541991372646174,0.05480645283837489,0.019015085453596137,0.15442382489070472,0.015638147771301597,0.010060471489212394,0.009234331643754073,0.007620085184889567,0.04053761301556651,4.504567239433679,1.8113100551549732,0.001629155241624934,0.0007605290887847463,-0.00026808390369875007,-0.0014155823278791946,nan,0.3993454622446226,0.36793372680941766,0,0.7972603890956523,0.0026753319201710383,True,True,True,True,normal_completion,6.317029543000899
77,2,nan,0.625,-1.25,0.5,0.19375,-0.3875,0.56,0.020611702127659576,-0.04122340425531915,0.059574468085106386,7006,7007,7008,0.0775735863064846,0.047939378188380795,0.05727238304563971,0.02096071209750609,0.14831763318093635,0.01598221700166598,0.010120106364851842,0.006805224806919926,0.010329744565075549,0.03314787411552574,4.336800850814008,1.5221230110997934,0.004821695294294763,0.0004323448241735431,0.0003020031429578976,0.004792767213800203,nan,0.3928850474470485,0.4058981252442962,0,0.7670877384135077,0.014185927933282756,True,True,True,True,normal_completion,6.209790849001365
78,3,nan,0.625,-1.25,0.5,0.19375,-0.3875,0.56,0.020611702127659576,-0.04122340425531915,0.059574468085106386,7009,7010,7011,0.07328583017386472,0.03920111600834332,0.05916418158530018,0.01826704752592976,0.14492256923078972,0.014578702250096639,0.009987111618869025,0.00805514836930603,0.006921758848565219,0.030685315894134486,4.544735920061042,1.9294427779525425,0.008959698171852833,0.0018319477681319127,9.721570427883436e-05,0.00876987501691906,nan,0.3932475559873091,0.2856639792888991,0,0.7941157445216968,0.025593428929455552,True,True,True,True,normal_completion,6.255547028000365
79,4,nan,0.625,-1.25,0.5,0.19375,-0.3875,0.56,0.020611702127659576,-0.04122340425531915,0.059574468085106386,7012,7013,7014,0.07773565122026432,0.04865611078600962,0.056794096998109306,0.021209547378185437,0.16239182870610377,0.013848890145525976,0.009052685379426828,0.006547600084657423,0.008183494291276265,0.03760929423194185,4.197995840658922,1.7269784746307888,0.00484272975531702,-0.0005182185805502788,0.0012595242210114155,0.004647265832991576,nan,0.401758225815237,0.30112319867053006,0,0.7925434098457844,0.007858162794457835,True,True,True,True,normal_completion,6.301113515999532
80,0,nan,0.625,-0.625,0.5,0.19375,-0.19375,0.56,0.020611702127659576,-0.020611702127659576,0.059574468085106386,7000,7001,7002,0.07110931081212812,0.04498485749564833,0.05125948927915345,0.020133589821797974,0.14216845827334781,0.012710616923420558,0.008546127452485579,0.006720389264421034,0.006584820139872614,0.029121957525973387,4.192056797519583,1.8562833846236804,0.005691411888645809,0.0003158875496523314,0.0008230727220325702,0.005622716037329237,nan,0.36403036926449267,0.28237650986052504,0,0.7792815825233562,0.012709521083256056,True,True,True,True,normal_completion,6.254145950000748
81,1,nan,0.625,-0.625,0.5,0.19375,-0.19375,0.56,0.020611702127659576,-0.020611702127659576,0.059574468085106386,7003,7004,7005,0.07326820692811073,0.04469668382344706,0.054850315822537195,0.019023129495831757,0.15446653222050177,0.015021806407286965,0.009524897766389599,0.009307215275485635,0.006950304604375364,0.038079918911090783,4.4350765059106765,1.7949893753739654,0.002053306220907493,0.0007524650988392778,-0.00026924569618250876,-0.001891393525137855,nan,0.3582437645970061,0.30147249840449175,0,0.7972650402240571,0.0024096647035846707,True,True,True,True,normal_completion,6.176122630000464
82,2,nan,0.625,-0.625,0.5,0.19375,-0.19375,0.56,0.020611702127659576,-0.020611702127659576,0.059574468085106386,7006,7007,7008,0.07761594167201434,0.04800770239363506,0.05727508451047706,0.02095374923099469,0.1484386805546763,0.014885917794505647,0.00945310294159303,0.007052613075230521,0.009082402885333454,0.028289460466383882,4.240873552414962,1.498450272420256,0.004327045919103906,0.0004318336066562907,0.0003099615557847768,0.004294271760861376,nan,0.35868034426289336,0.3202942653688456,0,0.767048693528269,0.010709739010931208,True,True,True,True,normal_completion,6.499475717999303
83,3,nan,0.625,-0.625,0.5,0.19375,-0.19375,0.56,0.020611702127659576,-0.020611702127659576,0.059574468085106386,7009,7010,7011,0.07325943720390334,0.039189721567594225,0.05914110908034683,0.018260341717328685,0.14480584739749938,0.013938373007316616,0.009381920513737298,0.00812875570293237,0.0063388595415147615,0.030201796100509014,4.463185762907347,1.9192957658210283,0.008512067831087985,0.001815191180131296,9.096760590436917e-05,0.008315774445912569,nan,0.35267521233315813,0.24861395625630614,0,0.7941024357234018,0.025501635122624364,True,True,True,True,normal_completion,6.322566112001368
84,4,nan,0.625,-0.625,0.5,0.19375,-0.19375,0.56,0.020611702127659576,-0.020611702127659576,0.059574468085106386,7012,7013,7014,0.07773555702612546,0.04874056573453675,0.05671683268905458,0.021222039670142336,0.16211495862919123,0.013241683483718498,0.008605902566263623,0.00649774573870014,0.007685045401177855,0.03620007019349702,4.142834704931905,1.704670657477429,0.004373954709084916,-0.0005364909778631591,0.0012552079326453164,0.004155491580261211,nan,0.36745782957810114,0.2664217652364135,0,0.7925134465322451,0.00717612732955412,True,True,True,True,normal_completion,6.34236500499901
85,0,nan,0.625,0.0,0.5,0.19375,0.0,0.56,0.020611702127659576,0.0,0.059574468085106386,7000,7001,7002,0.0711062199826835,0.04499917125310064,0.05123889810072694,0.020143098773108895,0.14219656333431951,0.012485860488337542,0.008357080672668408,0.006710016960005249,0.006405590305442796,0.02783727303550524,4.159709635601453,1.8489485731387254,0.005548713035803881,0.00031912398130251596,0.000824468093459738,0.005477830647357074,nan,0.3290807729936116,0.24617509392214934,0,0.779256285782988,0.013384496524625778,True,True,True,True,normal_completion,6.2435627530012425
86,1,nan,0.625,0.0,0.5,0.19375,0.0,0.56,0.020611702127659576,0.0,0.059574468085106386,7003,7004,7005,0.07335066696891221,0.04479562857431347,0.054879713995180365,0.019023380278584148,0.1545465444289403,0.014803019866891604,0.009365666369441297,0.009375557354771823,0.006596409244679126,0.03744474233034595,4.422714627213821,1.7899860716125626,0.002177338259027668,0.0007468830297319116,-0.0002708093319320555,-0.002027222222614637,nan,0.3322340752434132,0.2665221191766346,0,0.7972747952039776,0.0028104957660327968,True,True,True,True,normal_completion,6.267607899000723
87,2,nan,0.625,0.0,0.5,0.19375,0.0,0.56,0.020611702127659576,0.0,0.059574468085106386,7006,7007,7008,0.07763871135657055,0.048059327463911505,0.057263191269379836,0.020952266475773453,0.14837852871745993,0.01424114754107921,0.009190320456410403,0.007144846131183262,0.008203625232602124,0.02640018929963949,4.19922339916116,1.4879080516621608,0.0041911941626457325,0.0004325884924619369,0.0003144506433966779,0.004156933545060901,nan,0.3208149973099331,0.2766736071633977,0,0.7671267638051629,0.009817616696249268,True,True,True,True,normal_completion,6.302955024000767
88,3,nan,0.625,0.0,0.5,0.19375,0.0,0.56,0.020611702127659576,0.0,0.059574468085106386,7009,7010,7011,0.07323497592961378,0.0391990922678528,0.059105541380732075,0.018257268220575638,0.14474624524457946,0.013713017880661394,0.00917940641692245,0.008186587149263421,0.006063427090005854,0.030394096360108258,4.440989256774095,1.9176418029305684,0.008398686742635103,0.0017993341104356499,9.066317175205748e-05,0.00820317718626297,nan,0.3266548501360738,0.26645230037750917,0,0.7941023418954964,0.02493515623454406,True,True,True,True,normal_completion,6.176855479998267
89,4,nan,0.625,0.0,0.5,0.19375,0.0,0.56,0.020611702127659576,0.0,0.059574468085106386,7012,7013,7014,0.07774178981271342,0.04877101705681501,0.05669551715069149,0.021231865521984132,0.16201718057580813,0.013122446915219708,0.008508771862392458,0.006489390402862073,0.0075952107696732225,0.036037978644939,4.139406458905798,1.6970792043892118,0.00425946143248867,-0.0005553532171429232,0.0012523699914166644,0.004033133261332492,nan,0.3360721156481653,0.28507491357961934,0,0.7925057716347689,0.006961203469978704,True,True,True,True,normal_completion,6.232138258999839
90,0,nan,0.625,0.625,0.5,0.19375,0.19375,0.56,0.020611702127659576,0.020611702127659576,0.059574468085106386,7000,7001,7002,0.071068546205252,0.044982789077643234,0.05119767378928609,0.020151554408783155,0.14217776544253427,0.012732529861327656,0.0085347530327114,0.006722889915632503,0.006639130855956272,0.028373635384047833,4.190774601210563,1.8467670139206012,0.0056764200802032014,0.00032477772853042874,0.0008286843953714089,0.005606206072456904,nan,0.35466765475321815,0.2661726440391066,0,0.7792276549960139,0.014932167688100914,True,True,True,True,normal_completion,6.163268190999588
