case,replicate_id,com_scale,time,altitude,attitude_error,motor_utilization,servo_angle,servo_rate,a1_min_singular,a1_condition,force_residual,torque_residual,com_error,dob_norm
failure,2,1.24,-13.9475,0.20934014951394198,0.0015109956584373402,0.20047220613646402,0.009153202345535337,0.11699213364164028,0.9985850651209723,1.0027445188334567,17.844276858863395,2.0461994336501266,0.07565916760295552,0.0
failure,2,1.24,-13.9225,0.20949320159763068,0.0016386522254851817,0.20371928158168426,0.010717009118723279,0.13355507855959578,0.9983388561892226,1.0032297015401577,18.02395899688599,1.7782204674903908,0.07565916760295552,0.0
failure,2,1.24,-13.8975,0.2092255726207772,0.0022829017930780402,0.20347912716115232,0.01093798553194904,0.12009204966138064,0.9982848561773616,1.0033331343077463,18.27946183256186,2.026885882230167,0.07565916760295552,0.0
failure,2,1.24,-13.8725,0.20933275914940638,0.0020579424017329647,0.2095361357318941,0.011747957005193186,0.06546325776393397,0.9981807008049899,1.0035422924787092,18.583201772992442,1.9928369070467535,0.07565916760295552,0.0
failure,2,1.24,-13.8475,0.2091142448385173,0.00324147763985022,0.20886529337581905,0.012281706488882705,0.07519242574646821,0.9980907601829108,1.003725355771348,18.319597861755298,2.085131979449433,0.07565916760295552,0.0
failure,2,1.24,-13.8225,0.20937231072363136,0.0022727518955009147,0.20946373262542933,0.011430533904963892,0.16907271833592577,0.9982119687356938,1.0034901007775068,18.4508640626187,1.8901464840070374,0.07565916760295552,0.0
failure,2,1.24,-13.7975,0.20930279921615794,0.001835732279627529,0.21202578515165552,0.013341326399334111,0.12759250924682103,0.9978825206222941,1.0041508529989842,18.8658759284595,2.1769116679368086,0.07565916760295552,0.0
failure,2,1.24,-13.7725,0.20904437355448707,0.0010706726658914721,0.21848733021929484,0.013780051443020911,0.039968385498408115,0.9978447247323758,1.0042143815056692,19.3888694795317,2.1035810123716496,0.07565916760295552,0.0
failure,2,1.24,-13.7475,0.20949045446942965,0.0011936367930403791,0.22133329541942173,0.013890404665404804,0.07230989323081717,0.9978271657105202,1.0042498688779693,18.873073536767546,1.9810284251283246,0.07565916760295552,0.0
failure,2,1.24,-13.7225,0.20948656302927707,0.0023942643661492183,0.21737175496020245,0.01412270461164628,0.20641702534366452,0.9977656642332654,1.0043859857490796,19.144117456059277,1.993410878639815,0.07565916760295552,0.0
failure,2,1.24,-13.6975,0.21007313989103485,0.0036856708021973154,0.2309467865944309,0.014987630266955822,0.1325650816328107,0.9975847276521067,1.0047627324743738,19.283320948483272,2.0463350752107563,0.07565916760295552,0.0
failure,2,1.24,-13.6725,0.21042095373491537,0.004324833644761684,0.22951317831700216,0.01581476385241914,0.11789356083855151,0.9974234598416124,1.0051180289942376,18.906708233125205,1.9461401903974394,0.07565916760295552,0.0
failure,2,1.24,-13.6475,0.2106661054592718,0.00650847573875276,0.23127675871268694,0.017383709376957403,0.13235923155817464,0.9971330643745004,1.0057305706639894,19.762060881756405,2.1231508706804756,0.07565916760295552,0.0
failure,2,1.24,-13.6225,0.21157901604802196,0.00824642464958544,0.23750522136382304,0.02026067251943987,0.2840140162892298,0.996636480102356,1.006765270940999,19.252021952071647,1.9882854865610924,0.07565916760295552,0.0
failure,2,1.24,-13.5975,0.21209712583343934,0.011500513929754387,0.24068931253226583,0.023294736498755506,0.19514528092606784,0.9961916776765505,1.0076946791063042,19.352037432682227,2.1696319860787883,0.07565916760295552,0.0
failure,2,1.24,-13.5725,0.2133164258325117,0.013797818776499665,0.24885513807966347,0.02786736682588794,0.23941430975234812,0.9955015649554215,1.0091339262635692,19.131287663588704,2.3450749286363726,0.07565916760295552,0.0
failure,2,1.24,-13.5475,0.21410055075075263,0.017238929524234847,0.24832992316531158,0.031561147756261065,0.2503045489953597,0.9949995577129951,1.010219090706428,19.40328032609384,2.379700849992019,0.07565916760295552,0.0
failure,2,1.24,-13.5225,0.21558726161587444,0.021148315936765177,0.2485447093412807,0.03620940043218928,0.28971983287825953,0.9943032657496865,1.0116839218927647,19.25979590567251,2.4540335532910746,0.07565916760295552,0.0
failure,2,1.24,-13.4975,0.21702978814276924,0.02542186067524311,0.24810506823596132,0.042439215190789685,0.23840387969423807,0.9934317024298764,1.0135508193970777,19.738939496251383,2.570289061075312,0.07565916760295552,0.0
failure,2,1.24,-13.4725,0.21861959422661537,0.028859603575648866,0.24573788523633042,0.04882641467626038,0.31196680900595175,0.9924636810928892,1.0155953496489085,19.37741039264355,2.6583366541594686,0.07565916760295552,0.0
failure,2,1.24,-13.4475,0.2203722712568602,0.03319635974793278,0.24974794376708226,0.05743848061788917,0.3164336306394696,0.9911610850513135,1.0183465416113682,19.55879291449516,2.6348420207464027,0.07565916760295552,0.0
failure,2,1.24,-13.4225,0.22235903961104284,0.03710584130636421,0.2416972459937233,0.06627957527542383,0.2865517574779907,0.9898060414525476,1.0211929406698361,19.38297619085714,2.553379652840938,0.07565916760295552,0.0
failure,2,1.24,-13.3975,0.22418812942310867,0.0441484765811252,0.24405381591156725,0.07675503815980259,0.5101312472802282,0.9881720589626267,1.0246411158557676,20.274000718956497,2.5297881817827457,0.07565916760295552,0.0
failure,2,1.24,-13.3725,0.22673599407172249,0.048578742804051986,0.2513437875757112,0.08990321264651177,0.6013572397292086,0.9860717069365507,1.0290328493709724,19.749840480062215,2.644307979589491,0.07565916760295552,0.0
failure,2,1.24,-13.3475,0.22909765029150747,0.054567483562247936,0.25303123031820324,0.10290165547075295,0.6093901422868966,0.9840535068961421,1.033303937343108,20.24872266924957,3.0243329797306107,0.07565916760295552,0.0
failure,2,1.24,-13.3225,0.23166961616293302,0.061449204188008956,0.26260461791107337,0.11613726645647474,0.48840171106572516,0.9817935495571125,1.0380479405588392,20.045745137231563,2.808622922302881,0.07565916760295552,0.0
failure,2,1.24,-13.2975,0.23448751221069167,0.06631926866458514,0.2678925856542271,0.12960523774602753,0.41060195215764184,0.979567127619563,1.0427507851312847,19.817447912578572,2.862949651268104,0.07565916760295552,0.0
failure,2,1.24,-13.2725,0.23718719000581445,0.0730561525373082,0.2798343410305857,0.14539754825501103,0.718518059634031,0.9769084576495913,1.0483821957142165,20.220502085471367,3.129469900544471,0.07565916760295552,0.0
failure,2,1.24,-13.2475,0.23986086561439354,0.081719311187109,0.28226596437794205,0.16046220342997672,0.6909243191056389,0.9743416590557956,1.053851537213659,19.73002751695458,3.150813673994705,0.07565916760295552,0.0
failure,2,1.24,-13.2225,0.24317257307806245,0.08778766062088632,0.2948553740866983,0.1790896314468669,0.893507193761356,0.9712267185290159,1.0604974349756908,19.849552270681368,3.102388098700777,0.07565916760295552,0.0
failure,2,1.24,-13.1975,0.24620388600608306,0.09585899358085574,0.2965468763171991,0.19752177105432206,0.7785251220673411,0.9681168695388183,1.0671723457597373,20.407587874162598,3.0673919825741334,0.07565916760295552,0.0
failure,2,1.24,-13.1725,0.2494416484211403,0.10468592471657248,0.302085618695903,0.21727683404495565,0.8728608930943158,0.9646805046837906,1.0745618813137712,19.716895267506892,3.4138176871759263,0.07565916760295552,0.0
failure,2,1.24,-13.1475,0.25288154424290576,0.11381781643371265,0.31402328792248363,0.23639321065676053,0.9103451802824493,0.9613825181804124,1.0817439290767448,20.47811621667192,3.245445537053223,0.07565916760295552,0.0
failure,2,1.24,-13.1225,0.256583931661611,0.12225535594054018,0.3151496123775987,0.2552627781915389,0.6703342692667259,0.9582027534075424,1.0887434696330034,20.271301942245145,3.966961596292528,0.07565916760295552,0.0
failure,2,1.24,-13.0975,0.25998902120879486,0.13242448192530504,0.32722567542549397,0.2731930161861751,0.6199324728817358,0.9548375731359536,1.0961094658680002,20.41158787732182,3.5626918897089572,0.07565916760295552,0.0
failure,2,1.24,-13.0725,0.2640745482700654,0.14266110729537923,0.3373973430101522,0.290818575444492,0.9767211726316061,0.951813726057657,1.1028833536164495,20.280213833647043,4.012529425540454,0.07565916760295552,0.0
failure,2,1.24,-13.0475,0.2679816520130388,0.1527601762586776,0.347338582838955,0.3116726356846306,0.657274748522393,0.948118303743489,1.11119341562344,19.687772685432034,3.695531054212144,0.07565916760295552,0.0
failure,2,1.24,-13.0225,0.2719929161632271,0.1626816786794132,0.3543280776326436,0.3339216677848601,1.0000954267848519,0.9440855415197931,1.1202859494468012,20.363082638967036,4.0479866481539934,0.07565916760295552,0.0
failure,2,1.24,-12.9975,0.2760157909378833,0.17433397879667575,0.361499276506264,0.3570059567750948,1.0053496321104307,0.9400071263608395,1.1296275192439198,20.797743520958953,4.196507634270485,0.07565916760295552,0.0
failure,2,1.24,-12.9725,0.2800791206210251,0.1851555374608409,0.3700211864474262,0.3786416037822538,1.0017948672518258,0.9358801040425309,1.1390624974707777,21.019206911852883,3.9777533346136047,0.07565916760295552,0.0
failure,2,1.24,-12.9475,0.2842614932432022,0.1952030300048761,0.3799967010975523,0.4059796702197685,0.9992972566482451,0.9309871411514532,1.1504672042193318,20.800849131576484,4.344661034786844,0.07565916760295552,0.0
failure,2,1.24,-12.9225,0.28832953354946134,0.20575154346736715,0.39008552545436137,0.43455155340372803,1.094748947839403,0.9256189685359418,1.1630370054106391,20.854257877222384,4.243108449531502,0.07565916760295552,0.0
failure,2,1.24,-12.8975,0.2919255907612346,0.2164983262903551,0.3873749106551162,0.45811118736994444,1.2254935957777708,0.9202646195363793,1.1753798925759595,20.92593415449749,4.504551767979247,0.07565916760295552,0.0
failure,2,1.24,-12.8725,0.2955464742062919,0.22517369271350762,0.39030615321907497,0.48757377725967743,1.0176190067100048,0.9139913233769686,1.190158241591924,21.32875271054613,4.4759095793544486,0.07565916760295552,0.0
failure,2,1.24,-12.8475,0.299173808329624,0.23393511562193403,0.3991057118108088,0.5030833790481806,0.839250569680539,0.9101781144924278,1.1990264582569718,21.690315513944764,4.381663660504483,0.07565916760295552,0.0
failure,2,1.24,-12.8225,0.30292992712089095,0.24194051383278278,0.39592271056809536,0.5268114003821994,1.2706674044878106,0.9056644160510542,1.209539704347985,21.37325073051897,4.489056801412536,0.07565916760295552,0.0
failure,2,1.24,-12.7975,0.30644532962030546,0.24849800473016836,0.3971283147205185,0.5584175826853666,0.824488441990945,0.8997991589740986,1.22336101723481,21.545106229714445,4.4189084596710675,0.07565916760295552,0.0
failure,2,1.24,-12.7725,0.31010026585578215,0.2567375585856493,0.3999272152305086,0.5804015441072315,0.6614682985997417,0.8959447180818234,1.2323311903514205,21.519412273939228,4.531936338760007,0.07565916760295552,0.0
failure,2,1.24,-12.7475,0.313429125515862,0.2626839536742037,0.40115543240257884,0.5979084729457836,1.0988416117507305,0.8926638429405752,1.2400922657107616,21.73489923610938,4.53351832844759,0.07565916760295552,0.0
failure,2,1.24,-12.7225,0.316913333264199,0.2688453575920608,0.40388086742038515,0.6235155241266556,1.009100265062047,0.8876096680855163,1.252315436474778,21.978363534276756,4.554852917765074,0.07565916760295552,0.0
failure,2,1.24,-12.6975,0.3198424230737459,0.2761049539828706,0.4050032282288406,0.6432833169259766,0.7908755652932938,0.8835622518444859,1.2622081523356576,22.044978654450222,4.593460986319796,0.07565916760295552,0.0
failure,2,1.24,-12.6725,0.32351098595697436,0.28093898466377715,0.40797270952808096,0.6550778619471482,0.4353581656169996,0.8811050809587704,1.268146837704215,22.075566891436676,4.630784428544871,0.07565916760295552,0.0
failure,2,1.24,-12.6475,0.32659136759282775,0.2854497035534119,0.40389767475988547,0.664666138010444,0.7373232088837912,0.8783196487068223,1.275265215585675,22.36339829459396,4.670613706346577,0.07565916760295552,0.0
failure,2,1.24,-12.6225,0.3292658133132288,0.29287607361885676,0.4097764024028924,0.6709245843690448,0.7252707013470722,0.8767722003076712,1.2789352103454792,22.067473058923753,4.682536274282754,0.07565916760295552,0.0
failure,2,1.24,-12.5975,0.33264543906545074,0.2975569599632506,0.4031560883767104,0.6753436730854678,0.5525339829148257,0.8753249484634374,1.2825020370292595,22.706156105088148,4.7410077665626185,0.07565916760295552,0.0
failure,2,1.24,-12.5725,0.3355177764196714,0.30264269471376604,0.4036683349673821,0.6781265505028028,0.6155188066425569,0.8737374882802901,1.286596337526218,22.372252017050215,4.741385505115342,0.07565916760295552,0.0
failure,2,1.24,-12.5475,0.3387421312805836,0.3094314403719217,0.39888975620388784,0.6791906977457132,0.5604811322313182,0.8732511611713858,1.2875492920439882,22.16021276027678,4.769563060365277,0.07565916760295552,0.0
failure,2,1.24,-12.5225,0.3423616354742775,0.31520746108727016,0.40332729251508936,0.6816439027984998,0.5453496770647467,0.8724242777256458,1.2893602426343103,22.402306455944224,4.75095704496066,0.07565916760295552,0.0
failure,2,1.24,-12.4975,0.3452999826787515,0.32023673304525957,0.395303258540247,0.6835908440766525,0.7308880173156351,0.8718960272862287,1.290272713807827,22.565154569933817,4.784366268368577,0.07565916760295552,0.0
failure,2,1.24,-12.4725,0.3487898181663716,0.32640823082377235,0.4014191140721082,0.6841482243557935,0.7558110950597168,0.8709663464651648,1.2924894571178205,22.588650049371083,4.768558864780545,0.07565916760295552,0.0
failure,2,1.24,-12.4475,0.3524964014682482,0.33214260113522787,0.393747825295755,0.6850088613184623,0.6777333017809377,0.8705474876016397,1.2930742370508828,22.646087048250983,4.792825089213935,0.07565916760295552,0.0
failure,2,1.24,-12.4225,0.35640061858102956,0.3371918640679004,0.3958863913373614,0.6850647968700238,0.7349760083747784,0.8692350894765962,1.2964532539381426,22.73567848202398,4.777715495632984,0.07565916760295552,0.0
failure,2,1.24,-12.3975,0.36032887887772674,0.34472037460641536,0.39294422310328864,0.6852952624701755,0.9795557350200274,0.8688386544800747,1.2968595797029843,22.588583789051548,4.783391197370327,0.07565916760295552,0.0
failure,2,1.24,-12.3725,0.3645095769311601,0.3534711543114436,0.4054048292110959,0.685331252020832,0.94577801943384,0.8676893201941727,1.2996107564651438,23.326131873151898,4.710116579423482,0.07565916760295552,0.0
failure,2,1.24,-12.3475,0.3683995024522092,0.3568755004547728,0.40242915524334755,0.685378839156381,0.7967641372130161,0.8667934784237131,1.3014206350283757,23.7602410145115,4.725516509665261,0.07565916760295552,0.0
failure,2,1.24,-12.3225,0.3729211143787614,0.364169897168182,0.403212093839808,0.6853588439993918,1.1459878939428518,0.8658780415585857,1.3035396790980858,24.325117273711996,4.707583526681027,0.07565916760295552,0.0
failure,2,1.24,-12.2975,0.377172216060376,0.37238595484618287,0.4046910889562902,0.6852973627727597,1.0332889126431641,0.8650284405701819,1.3052778348489844,24.470686787446546,4.689928383823405,0.07565916760295552,0.0
failure,2,1.24,-12.2725,0.3819582109169205,0.3795194864493186,0.41746967360391163,0.6852500842559957,0.8488067878658435,0.8642771473835514,1.3065766879380245,25.192356987292236,4.614613847000453,0.07565916760295552,0.0
failure,2,1.24,-12.247499999999999,0.38652629135095695,0.3874183913617516,0.41210772527808054,0.6852203070772211,0.5895412898014744,0.8636988242533122,1.3073107046382533,25.882783798939176,4.604365581330377,0.07565916760295552,0.0
failure,2,1.24,-12.2225,0.3913107159299879,0.3929924953736776,0.4116191061703541,0.6853572660989434,1.461339933778085,0.8630977608682139,1.3080001482203025,26.134275507786388,4.617267721358206,0.07565916760295552,0.0
failure,2,1.24,-12.1975,0.39600639581672714,0.4001233328444683,0.41666585604520084,0.6854070850801061,1.2200492318751517,0.8623527192436283,1.3085738604608566,27.448952647586268,4.405384531437693,0.07565916760295552,0.0
failure,2,1.24,-12.1725,0.4003493906781205,0.40799149492609094,0.4145961906057795,0.685457844232753,1.083186642878565,0.8617112427565284,1.3088661800892416,27.247317300695403,4.4470298473097785,0.07565916760295552,0.00019351039877936815
failure,2,1.24,-12.1475,0.40477966255183107,0.41522644435702405,0.40859279925982184,0.6855101870240234,0.6778598558885313,0.8611204663777173,1.3091802191239164,27.076995627414377,4.314523367451513,0.07565916760295552,0.0090269576662989
failure,2,1.24,-12.122499999999999,0.4094095647995905,0.4202447089395105,0.3987348783562698,0.6858103508177767,0.477508522613812,0.8605554369962622,1.3095612591580603,26.698123826723364,4.350157270558243,0.07565916760295552,0.03018090385772523
failure,2,1.24,-12.0975,0.41354142525126314,0.42796449984370594,0.3885568602097574,0.6862457797687529,1.025479289698232,0.8601417465067637,1.3099657634076363,26.165644549167144,4.469912967230923,0.07565916760295552,0.06259543367975919
failure,2,1.24,-12.0725,0.41767782317666174,0.4337105087283411,0.36258917041505656,0.6866590969954919,0.899502049853186,0.8596894329286914,1.3103479813442866,25.281148220009936,4.353671148579521,0.07565916760295552,0.1052886193501256
failure,2,1.24,-12.0475,0.4215385001246032,0.4404868067886105,0.33921902579995894,0.6868258216412851,0.9442618895438458,0.8592927646306276,1.310701988796127,23.865839594128218,4.553675335341646,0.07565916760295552,0.15741638956759155
failure,2,1.24,-12.0225,0.42487684176378293,0.44769399141044536,0.3232962933875501,0.6871559858495868,1.781476800180747,0.8582030975883936,1.3113526753660165,23.404274020995537,4.663584631239374,0.07565916760295552,0.21824309653403295
failure,2,1.24,-11.997499999999999,0.4287487547802776,0.4525258329314772,0.31295403673908473,0.6872826301845144,1.2576763563337816,0.8570511428187366,1.3119652885744577,23.070440700720813,4.577919023252522,0.07565916760295552,0.2872628034505577
failure,2,1.24,-11.9725,0.43273690499266043,0.45970674118475185,0.3124022454151941,0.6875270654908818,0.9600101788288429,0.8562089898055144,1.312408563617898,22.21458817583524,4.759963845008307,0.07565916760295552,0.36380810210480463
failure,2,1.24,-11.9475,0.43620668584648403,0.4663796316374183,0.31400653684725816,0.6876290323846832,0.6882777133310239,0.8558914997335535,1.3121703032330871,21.96947733623701,4.801113136391439,0.07565916760295552,0.4472151379160888
failure,2,1.24,-11.9225,0.4399346589063539,0.47475118418867296,0.30864580783219325,0.6878304265944861,0.516539963355469,0.8559541345948848,1.3112265272942676,21.69598513148833,4.765261503918703,0.07565916760295552,0.5369004787428127
failure,2,1.24,-11.8975,0.44345076204466943,0.4820241715043721,0.3045642974824872,0.6878879463920391,0.4678497994742779,0.8560674905278155,1.310508018544479,22.122810369869068,4.719642287290832,0.07565916760295552,0.6325873476975485
failure,2,1.24,-11.872499999999999,0.4466840814064069,0.49087152981969306,0.3047703263762311,0.6882758161442799,0.16952514491182166,0.8555924129251986,1.3116828330081594,21.97503835847795,4.942748474437152,0.07565916760295552,0.73358088312103
failure,2,1.24,-11.8475,0.44973013005325424,0.5012150505037141,0.30955379317050474,0.6883319734427302,0.1128560305782014,0.8555002728577603,1.3118276575199226,21.90983434251146,4.776614500356309,0.07565916760295552,0.8395661863005799
failure,2,1.24,-11.8225,0.4524994566243056,0.506815385443878,0.30804239407250666,0.6883591923704186,0.13846206265789007,0.8551935747598862,1.312677173680668,21.726086440764572,4.7696537771116,0.07565916760295552,0.9499775652326259
failure,2,1.24,-11.7975,0.4548308750458718,0.5166198779679099,0.3163977537354496,0.68827579972377,0.11920732809225795,0.8550218546323857,1.3131686641814955,22.203428605221703,4.775896731686104,0.07565916760295552,1.0643154129386714
failure,2,1.24,-11.7725,0.4570559222013167,0.5246658865787173,0.31842158035812046,0.6884515433562776,0.0531890481907488,0.8548871896074427,1.3135425242796204,21.556191803898116,4.6845362071066345,0.07565916760295552,1.182293835779662
failure,2,1.24,-11.747499999999999,0.4581154082976031,0.5334638560144408,0.3217182468856646,0.6883344782985941,0.09282359369202323,0.8548546902105224,1.3136763561291955,22.12150806460643,4.777337696407251,0.07565916760295552,1.303473661041404
failure,2,1.24,-11.7225,0.45866087860745636,0.5388080844432702,0.3218936021780048,0.6882371868271477,0.08889662250619149,0.8549384968759142,1.3134106365884026,21.949617684349086,4.810018243822679,0.07565916760295552,1.4276090151477951
failure,2,1.24,-11.6975,0.4588959405379809,0.5454651978049577,0.3187219675897364,0.6881646047914055,0.13904106121123685,0.8549307480445731,1.3134483178424678,22.00387815958697,4.756398220875099,0.07565916760295552,1.5542135801025942
failure,2,1.24,-11.6725,0.45892451597381373,0.5544996180239637,0.32464810748313283,0.6871837326187088,0.1517185587588733,0.8553307552800348,1.3123839107403528,21.60971142343497,4.7339485197106494,0.07565916760295552,1.6828030494841937
failure,2,1.24,-11.6475,0.45804551715580766,0.5599161385681973,0.32679307356305215,0.6876465316048147,0.011082642136763783,0.8551707556855048,1.312915730665706,21.847776202762123,4.721521310758733,0.07565916760295552,1.812865472955059
failure,2,1.24,-11.622499999999999,0.45718350295571336,0.5651108454490028,0.3330984980033441,0.6876744754171539,0.42104351950740915,0.8551595215136267,1.3130053847189662,21.939240173106395,4.803698146525045,0.07565916760295552,1.944066670492196
failure,2,1.24,-11.5975,0.4557747988645999,0.5701225838699221,0.33864420856667576,0.6875160890193363,0.10618470516412407,0.8551763625901143,1.3130035483184688,21.800931955230567,4.751418490597393,0.07565916760295552,2.076116622385466
failure,2,1.24,-11.5725,0.45448482483925107,0.5759293095443019,0.3424211500793845,0.6878195944150598,0.28672285782082185,0.8550410613345542,1.313435356445517,22.225146882918587,4.645739715910563,0.07565916760295552,2.2083883013698205
failure,2,1.24,-11.5475,0.45167327957514236,0.580151037242901,0.3474109963309353,0.6876844755639235,0.16397884896711062,0.8551077729255988,1.3132650671700243,21.889789525551596,4.701216693319847,0.07565916760295552,2.3407658604449835
failure,2,1.24,-11.5225,0.44921673168735143,0.5857318137799457,0.3422461186722247,0.6877377145393936,0.10709519032270264,0.855235362840548,1.3129024462745558,22.15532474686519,4.751696215869458,0.07565916760295552,2.472687936002196
failure,2,1.24,-11.497499999999999,0.44549462497107056,0.5878846125467657,0.3398755443367024,0.687294184705401,0.1708050032957834,0.8554107726591664,1.3124687547835916,21.871024597864604,4.682904936463158,0.07565916760295552,2.604007545252759
failure,2,1.24,-11.4725,0.4419314987501061,0.5908693452090437,0.33305811722903356,0.6877287213880979,0.41127116685055054,0.8553365750258466,1.312741159638275,21.638176032665005,4.680305775518308,0.07565916760295552,2.7343580476165
failure,2,1.24,-11.4475,0.43771236127116797,0.5929865142802667,0.3327846090322395,0.687961022575363,0.42679726368792414,0.8554377036944535,1.3125379370245185,22.08760631340628,4.952073318390006,0.07565916760295552,2.8635957857946495
failure,2,1.24,-11.4225,0.43297736483687566,0.5955672622122324,0.33823714359713003,0.6869780706425216,0.534868268932091,0.8568040599353302,1.308647601848313,22.138908686653938,4.8400545065787215,0.07565916760295552,2.991636404186078
failure,2,1.24,-11.3975,0.4280678084832787,0.597233187382258,0.34326602446141763,0.684936971983687,0.3639343016592913,0.8578767925218244,1.305705778932406,22.16795747717871,4.8342167064821275,0.07565916760295552,3.118151085801961
failure,2,1.24,-11.372499999999999,0.4229304642696894,0.5989498821880006,0.3552026139484558,0.6847471898164139,0.472568198378889,0.8592893635374843,1.30165771321935,22.12373754358888,4.758446097803779,0.07565916760295552,3.2429340529176556
failure,2,1.24,-11.3475,0.41700380020260946,0.5999973969899263,0.35153979792404727,0.6849438094556645,0.14122060879192022,0.8599250040364642,1.2997893466597126,22.03377064308785,4.837808563660949,0.07565916760295552,3.3657410700847286
failure,2,1.24,-11.3225,0.4112505382057444,0.600476799161665,0.35044886947321857,0.6849145957450489,0.485569897860757,0.8601921130463601,1.2989831782663412,22.42652285030457,4.952112373768155,0.07565916760295552,3.4862930142081403
failure,2,1.24,-11.2975,0.4043224162805777,0.5990365811221844,0.3534730395284179,0.6850881099861841,0.6780077861332585,0.8624867238397703,1.2925500801460545,22.600093194389665,4.934431631664967,0.07565916760295552,3.604727717449523
